ts,step,kv_cache_usage,running,waiting,preemptions_total
1789873530,depthconc-c4-d32768,0.2947368421052632,3.0,0.0,0.0
1789873547,depthconc-c4-d32768,0.3873684210526316,4.0,0.0,0.0
1789873552,depthconc-c4-d32768,0.3978947368421053,4.0,0.0,0.0
1789873558,depthconc-c4-d32768,0.4168421052631579,4.0,0.0,0.0
1789873563,depthconc-c4-d32768,0.42105263157894735,4.0,0.0,0.0
1789873568,depthconc-c4-d32768,0.0,0.0,0.0,0.0
1789873574,depthconc-c4-d32768,0.05894736842105264,1.0,3.0,0.0
1789873579,depthconc-c4-d32768,0.09684210526315784,1.0,3.0,0.0
1789873588,depthconc-c4-d32768,0.14315789473684215,2.0,2.0,0.0
1789873593,depthconc-c4-d32768,0.16210526315789475,2.0,2.0,0.0
1789873599,depthconc-c4-d32768,0.17263157894736847,2.0,2.0,0.0
1789873604,depthconc-c4-d32768,0.19157894736842107,2.0,2.0,0.0
1789873609,depthconc-c4-d32768,0.19157894736842107,2.0,2.0,0.0
1789873615,depthconc-c4-d32768,0.26526315789473687,3.0,1.0,0.0
1789873621,depthconc-c4-d32768,0.28421052631578947,3.0,1.0,0.0
1789873627,depthconc-c4-d32768,0.2947368421052632,3.0,1.0,0.0
1789873632,depthconc-c4-d32768,0.3431578947368421,4.0,0.0,0.0
1789873637,depthconc-c4-d32768,0.368421052631579,4.0,0.0,0.0
1789873642,depthconc-c4-d32768,0.368421052631579,4.0,0.0,0.0
1789873648,depthconc-c4-d32768,0.3978947368421053,4.0,0.0,0.0
1789873662,depthconc-c4-d32768,0.42105263157894735,4.0,0.0,0.0
1789873666,depthconc-c2-d131072,0.0,0.0,0.0,0.0
1789873671,depthconc-c2-d131072,0.0,0.0,0.0,0.0
1789873681,depthconc-c2-d131072,0.07789473684210524,1.0,1.0,0.0
1789873686,depthconc-c2-d131072,0.09684210526315784,1.0,1.0,0.0
1789873692,depthconc-c2-d131072,0.11578947368421055,1.0,1.0,0.0
1789873697,depthconc-c2-d131072,0.15368421052631576,1.0,1.0,0.0
1789873702,depthconc-c2-d131072,0.17263157894736847,1.0,1.0,0.0
1789873708,depthconc-c2-d131072,0.19157894736842107,1.0,1.0,0.0
1789873713,depthconc-c2-d131072,0.22947368421052627,1.0,1.0,0.0
1789873728,depthconc-c2-d131072,0.2673684210526316,1.0,1.0,0.0
1789873733,depthconc-c2-d131072,0.2863157894736842,1.0,1.0,0.0
1789873739,depthconc-c2-d131072,0.3052631578947368,1.0,1.0,0.0
1789873744,depthconc-c2-d131072,0.3242105263157895,1.0,1.0,0.0
1789873749,depthconc-c2-d131072,0.3978947368421053,2.0,0.0,0.0
1789873758,depthconc-c2-d131072,0.4168421052631579,2.0,0.0,0.0
1789873763,depthconc-c2-d131072,0.4168421052631579,2.0,0.0,0.0
1789873769,depthconc-c2-d131072,0.4273684210526316,2.0,0.0,0.0
1789873774,depthconc-c2-d131072,0.4463157894736842,2.0,0.0,0.0
1789873782,depthconc-c2-d131072,0.4652631578947368,2.0,0.0,0.0
1789873787,depthconc-c2-d131072,0.4842105263157894,2.0,0.0,0.0
1789873793,depthconc-c2-d131072,0.503157894736842,2.0,0.0,0.0
1789873798,depthconc-c2-d131072,0.5221052631578947,2.0,0.0,0.0
1789873803,depthconc-c2-d131072,0.56,2.0,0.0,0.0
1789873817,depthconc-c2-d131072,0.5789473684210527,2.0,0.0,0.0
1789873822,depthconc-c2-d131072,0.5789473684210527,2.0,0.0,0.0
1789873828,depthconc-c2-d131072,0.5978947368421053,2.0,0.0,0.0
1789873833,depthconc-c2-d131072,0.6168421052631579,2.0,0.0,0.0
1789873839,depthconc-c2-d131072,0.6357894736842105,2.0,0.0,0.0
1789873845,depthconc-c2-d131072,0.6547368421052632,2.0,0.0,0.0
1789873852,depthconc-c2-d131072,0.6736842105263158,2.0,0.0,0.0
1789873857,depthconc-c2-d131072,0.6778947368421053,2.0,0.0,0.0
1789873863,depthconc-c2-d131072,0.0,0.0,0.0,0.0
1789873868,depthconc-c2-d131072,0.05894736842105264,1.0,1.0,0.0
1789873873,depthconc-c2-d131072,0.07789473684210524,1.0,1.0,0.0
1789873879,depthconc-c2-d131072,0.09684210526315784,1.0,1.0,0.0
1789873884,depthconc-c2-d131072,0.13473684210526315,1.0,1.0,0.0
1789873889,depthconc-c2-d131072,0.15368421052631576,1.0,1.0,0.0
1789873895,depthconc-c2-d131072,0.19157894736842107,1.0,1.0,0.0
1789873904,depthconc-c2-d131072,0.21052631578947367,1.0,1.0,0.0
1789873909,depthconc-c2-d131072,0.22947368421052627,1.0,1.0,0.0
1789873915,depthconc-c2-d131072,0.2673684210526316,1.0,1.0,0.0
1789873929,depthconc-c2-d131072,0.3242105263157895,1.0,1.0,0.0
1789873935,depthconc-c2-d131072,0.3726315789473684,2.0,0.0,0.0
1789873941,depthconc-c2-d131072,0.3978947368421053,2.0,0.0,0.0
1789873947,depthconc-c2-d131072,0.4168421052631579,2.0,0.0,0.0
1789873952,depthconc-c2-d131072,0.4273684210526316,2.0,0.0,0.0
1789873958,depthconc-c2-d131072,0.4463157894736842,2.0,0.0,0.0
1789873963,depthconc-c2-d131072,0.4652631578947368,2.0,0.0,0.0
1789873969,depthconc-c2-d131072,0.4652631578947368,2.0,0.0,0.0
1789873974,depthconc-c2-d131072,0.503157894736842,2.0,0.0,0.0
1789873983,depthconc-c2-d131072,0.5221052631578947,2.0,0.0,0.0
1789873988,depthconc-c2-d131072,0.5221052631578947,2.0,0.0,0.0
1789873993,depthconc-c2-d131072,0.5410526315789475,2.0,0.0,0.0
1789873998,depthconc-c2-d131072,0.56,2.0,0.0,0.0
1789874004,depthconc-c2-d131072,0.5789473684210527,2.0,0.0,0.0
1789874009,depthconc-c2-d131072,0.5978947368421053,2.0,0.0,0.0
1789874014,depthconc-c2-d131072,0.5978947368421053,2.0,0.0,0.0
1789874021,depthconc-c2-d131072,0.6168421052631579,2.0,0.0,0.0
1789874027,depthconc-c2-d131072,0.6357894736842105,2.0,0.0,0.0
1789874032,depthconc-c2-d131072,0.6547368421052632,2.0,0.0,0.0
1789874039,depthconc-c2-d131072,0.6842105263157895,2.0,0.0,0.0
1789874044,depthconc-c2-d131072,0.33894736842105266,1.0,0.0,0.0
1789874050,depthconc-c2-d131072,0.0,0.0,0.0,0.0
1789874057,depthconc-c2-d131072,0.07789473684210524,1.0,1.0,0.0
