ts,step,kv_cache_usage,running,waiting,preemptions_total
1790010490,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010495,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010500,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010505,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010510,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010515,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010520,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010525,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010530,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010535,mixed-c2-w1-n1-d131072,0.034858387799564294,1.0,0.0,0.0
1790010540,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010545,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010550,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010555,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010560,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010565,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010570,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010575,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010580,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010585,mixed-c2-w1-n1-d131072,0.03703703703703709,1.0,0.0,0.0
1790010590,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010595,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010600,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010605,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010611,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010616,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010621,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010626,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010631,mixed-c2-w1-n1-d131072,0.039215686274509776,1.0,0.0,0.0
1790010636,mixed-c2-w1-n1-d131072,0.050108932461873645,1.0,0.0,0.0
1790010641,mixed-c2-w1-n1-d131072,0.04139433551198257,1.0,0.0,0.0
