ts,step,kv_cache_usage,running,waiting,preemptions_total
1790008528,mixed-c1-w2-n3-d100000,0.0,0.0,0.0,0.0
1790008533,mixed-c1-w2-n3-d100000,0.02692307692307694,1.0,0.0,0.0
1790008538,mixed-c1-w2-n3-d100000,0.02692307692307694,1.0,0.0,0.0
1790008543,mixed-c1-w2-n3-d100000,0.02692307692307694,1.0,0.0,0.0
1790008549,mixed-c1-w2-n3-d100000,0.02692307692307694,1.0,0.0,0.0
1790008554,mixed-c1-w2-n3-d100000,0.06730769230769229,2.0,0.0,0.0
1790008559,mixed-c1-w2-n3-d100000,0.07692307692307687,2.0,0.0,0.0
1790008564,mixed-c1-w2-n3-d100000,0.11153846153846159,3.0,0.0,0.0
1790008569,mixed-c1-w2-n3-d100000,0.09423076923076923,2.0,0.0,0.0
1790008574,mixed-c1-w2-n3-d100000,0.10384615384615381,2.0,0.0,0.0
1790008579,mixed-c1-w2-n3-d100000,0.1384615384615384,3.0,0.0,0.0
1790008584,mixed-c1-w2-n3-d100000,0.11923076923076925,2.0,0.0,0.0
1790008589,mixed-c1-w2-n3-d100000,0.12692307692307692,2.0,0.0,0.0
1790008594,mixed-c1-w2-n3-d100000,0.16346153846153844,3.0,0.0,0.0
1790008599,mixed-c1-w2-n3-d100000,0.16923076923076918,3.0,0.0,0.0
1790008604,mixed-c1-w2-n3-d100000,0.18653846153846154,3.0,0.0,0.0
1790008609,mixed-c1-w2-n3-d100000,0.22307692307692306,4.0,0.0,0.0
1790008614,mixed-c1-w2-n3-d100000,0.23076923076923073,4.0,0.0,0.0
1790008619,mixed-c1-w2-n3-d100000,0.21346153846153848,3.0,0.0,0.0
1790008624,mixed-c1-w2-n3-d100000,0.22307692307692306,3.0,0.0,0.0
1790008629,mixed-c1-w2-n3-d100000,0.2596153846153846,4.0,0.0,0.0
1790008634,mixed-c1-w2-n3-d100000,0.24230769230769234,3.0,0.0,0.0
1790008639,mixed-c1-w2-n3-d100000,0.25,3.0,0.0,0.0
1790008644,mixed-c1-w2-n3-d100000,0.2846153846153846,4.0,0.0,0.0
1790008649,mixed-c1-w2-n3-d100000,0.17692307692307696,4.0,0.0,0.0
1790008654,mixed-c1-w2-n3-d100000,0.16153846153846152,3.0,0.0,0.0
1790008659,mixed-c1-w2-n3-d100000,0.17307692307692313,3.0,0.0,0.0
1790008664,mixed-c1-w2-n3-d100000,0.1807692307692308,3.0,0.0,0.0
1790008669,mixed-c1-w2-n3-d100000,0.21923076923076923,4.0,0.0,0.0
1790008674,mixed-c1-w2-n3-d100000,0.19999999999999996,3.0,0.0,0.0
1790008679,mixed-c1-w2-n3-d100000,0.21153846153846156,3.0,0.0,0.0
1790008684,mixed-c1-w2-n3-d100000,0.21923076923076923,3.0,0.0,0.0
1790008689,mixed-c1-w2-n3-d100000,0.25384615384615383,4.0,0.0,0.0
1790008694,mixed-c1-w2-n3-d100000,0.23461538461538467,3.0,0.0,0.0
1790008699,mixed-c1-w2-n3-d100000,0.24615384615384617,3.0,0.0,0.0
1790008705,mixed-c1-w2-n3-d100000,0.28076923076923077,4.0,0.0,0.0
1790008710,mixed-c1-w2-n3-d100000,0.28846153846153844,4.0,0.0,0.0
1790008715,mixed-c1-w2-n3-d100000,0.2730769230769231,3.0,0.0,0.0
1790008720,mixed-c1-w2-n3-d100000,0.28076923076923077,3.0,0.0,0.0
1790008725,mixed-c1-w2-n3-d100000,0.3076923076923077,4.0,0.0,0.0
1790008730,mixed-c1-w2-n3-d100000,0.1461538461538462,2.0,0.0,0.0
1790008735,mixed-c1-w2-n3-d100000,0.15576923076923077,2.0,0.0,0.0
1790008740,mixed-c1-w2-n3-d100000,0.18846153846153846,3.0,0.0,0.0
1790008745,mixed-c1-w2-n3-d100000,0.16923076923076918,2.0,0.0,0.0
1790008750,mixed-c1-w2-n3-d100000,0.16923076923076918,2.0,0.0,0.0
1790008755,mixed-c1-w2-n3-d100000,0.02692307692307694,1.0,0.0,0.0
1790008760,mixed-c1-w2-n3-d100000,0.02692307692307694,1.0,0.0,0.0
1790008765,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008770,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008775,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008780,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008785,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008790,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008795,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790008800,mixed-c1-w2-n3-d100000,0.028846153846153855,1.0,0.0,0.0
