ts,step,kv_cache_usage,running,waiting,preemptions_total
1790009196,mixed-c1-w2p-n3-d100000,0.16923076923076918,3.0,0.0,0.0
1790009201,mixed-c1-w2p-n3-d100000,0.15000000000000002,2.0,0.0,0.0
1790009206,mixed-c1-w2p-n3-d100000,0.1576923076923077,2.0,0.0,0.0
1790009211,mixed-c1-w2p-n3-d100000,0.1923076923076923,3.0,0.0,0.0
1790009216,mixed-c1-w2p-n3-d100000,0.1711538461538461,2.0,0.0,0.0
1790009221,mixed-c1-w2p-n3-d100000,0.02692307692307694,1.0,0.0,0.0
1790009226,mixed-c1-w2p-n3-d100000,0.02692307692307694,1.0,0.0,0.0
1790009232,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009237,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009242,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009247,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009252,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009257,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009262,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009267,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009272,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009277,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009282,mixed-c1-w2p-n3-d100000,0.028846153846153855,1.0,0.0,0.0
1790009287,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009292,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009297,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009302,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009307,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009312,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009317,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009322,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009327,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009332,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009337,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009342,mixed-c1-w2p-n3-d100000,0.03076923076923077,1.0,0.0,0.0
1790009347,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009352,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009357,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009362,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009367,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009372,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009377,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009383,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009388,mixed-c1-w2p-n3-d100000,0.03269230769230769,1.0,0.0,0.0
1790009393,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009398,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009403,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009408,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009413,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009418,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009423,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009428,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009433,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009438,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009443,mixed-c1-w2p-n3-d100000,0.0346153846153846,1.0,0.0,0.0
1790009448,mixed-c1-w2p-n3-d100000,0.03653846153846152,1.0,0.0,0.0
1790009453,mixed-c1-w2p-n3-d100000,0.03653846153846152,1.0,0.0,0.0
